job_title,salary
Business Intelligence Developer,99338.84 to 105826.45
Research Associate,66900.83 to 73388.43
Research Associate,60413.22 to 66900.83
Data Lead,261528.93 to 268016.53
Data Lead,170702.48 to 177190.08
Encounter Data Management Professional,105826.45 to 112314.05
Encounter Data Management Professional,73388.43 to 79876.03
Data Scientist,177190.08 to 183677.69
Business Intelligence Engineer,118801.65 to 125289.26
Manager,274504.13 to 280991.74
Machine Learning Scientist,79876.03 to 86363.64
Architect,242066.12 to 248553.72
Architect,177190.08 to 183677.69
Software Engineer,47438.02 to 53925.62
Analytics Engineer,79876.03 to 86363.64
Analytics Engineer,53925.62 to 60413.22
Associate,118801.65 to 125289.26
Associate,261528.93 to 268016.53
Analyst,196652.89 to 203140.5
AI Engineer,216115.7 to 222603.31
AI Engineer,92851.24 to 99338.84
AI Engineer,196652.89 to 203140.5
AI Engineer,125289.26 to 131776.86
Data Modeler,190165.29 to 196652.89
Data Modeler,131776.86 to 138264.46
Data Visualization Analyst,170702.48 to 177190.08
Data Visualization Analyst,73388.43 to 79876.03
Associate,125289.26 to 131776.86
Data Management Consultant,40950.41 to 47438.02
Data Management Consultant,34462.81 to 40950.41
Research Analyst,151239.67 to 157727.27
Research Analyst,66900.83 to 73388.43
Platform Engineer,79876.03 to 86363.64
Solutions Architect,183677.69 to 190165.29
Solutions Architect,47438.02 to 53925.62
Business Analyst,138264.46 to 144752.07
Full Stack Developer,99338.84 to 105826.45
Full Stack Developer,66900.83 to 73388.43
Associate,138264.46 to 144752.07
Associate,66900.83 to 73388.43
Software Developer,112314.05 to 118801.65
Research Scientist,248553.72 to 255041.32
Product Manager,242066.12 to 248553.72
Software Engineer,352355.37 to 358842.98
Data Governance Analyst,125289.26 to 131776.86
Data Governance Analyst,99338.84 to 105826.45
Applied Scientist,222603.31 to 229090.91
Applied Scientist,131776.86 to 138264.46
Data Lead,144752.07 to 151239.67
Data Lead,112314.05 to 118801.65
Software Development Engineer,222603.31 to 229090.91
Software Development Engineer,125289.26 to 131776.86
Consultant,235578.51 to 242066.12
Consultant,131776.86 to 138264.46
Consultant,92851.24 to 99338.84
Consultant,73388.43 to 79876.03
Applied Scientist,248553.72 to 255041.32
Applied Scientist,196652.89 to 203140.5
Product Designer,222603.31 to 229090.91
Data Manager,34462.81 to 40950.41
Data Manager,27975.21 to 34462.81
AI Engineer,436694.21 to 443181.82
Data Governance Analyst,203140.5 to 209628.1
Data Governance Analyst,144752.07 to 151239.67
Solutions Architect,196652.89 to 203140.5
Solutions Architect,144752.07 to 151239.67
Software Engineer,436694.21 to 443181.82
Machine Learning Engineer,138264.46 to 144752.07
Technical Lead,371818.18 to 378305.79
Technical Lead,242066.12 to 248553.72
Machine Learning Engineer,397768.6 to 404256.2
Machine Learning Engineer,242066.12 to 248553.72
Platform Engineer,209628.1 to 216115.7
Platform Engineer,183677.69 to 190165.29
Research Engineer,268016.53 to 274504.13
Research Engineer,177190.08 to 183677.69
Data Engineer,495082.64 to 501570.25
AI Engineer,495082.64 to 501570.25
Solutions Engineer,209628.1 to 216115.7
Solutions Engineer,118801.65 to 125289.26
Data Scientist,242066.12 to 248553.72
Data Scientist,21487.6 to 27975.21
Data Scientist,15000.0 to 21487.6
Analytics Engineer,60413.22 to 66900.83
Analytics Engineer,40950.41 to 47438.02
Analytics Engineer,177190.08 to 183677.69
Analytics Engineer,131776.86 to 138264.46
Engineer,287479.34 to 293966.94
Postdoctoral Researcher,131776.86 to 138264.46
Postdoctoral Researcher,112314.05 to 118801.65
Engineer,365330.58 to 371818.18
Enterprise Account Executive,138264.46 to 144752.07
Software Developer,222603.31 to 229090.91
Software Developer,92851.24 to 99338.84
Manager,404256.2 to 410743.8
Manager,345867.77 to 352355.37
Architect,183677.69 to 190165.29
Architect,112314.05 to 118801.65
Solutions Engineer,280991.74 to 287479.34
Systems Engineer,177190.08 to 183677.69
Systems Engineer,105826.45 to 112314.05
Software Engineer,371818.18 to 378305.79
Business Intelligence Analyst,177190.08 to 183677.69
Business Intelligence Analyst,112314.05 to 118801.65
Full Stack Engineer,293966.94 to 300454.55
Full Stack Engineer,144752.07 to 151239.67
Product Manager,73388.43 to 79876.03
Product Manager,34462.81 to 40950.41
Architect,306942.15 to 313429.75
Product Analyst,144752.07 to 151239.67
Product Analyst,99338.84 to 105826.45
QA Engineer,248553.72 to 255041.32
QA Engineer,131776.86 to 138264.46
Head of Data,112314.05 to 118801.65
Head of Data,105826.45 to 112314.05
Lead Data Analysis,190165.29 to 196652.89
Lead Data Analysis,125289.26 to 131776.86
Associate,319917.36 to 326404.96
Associate,274504.13 to 280991.74
Cloud Engineer,248553.72 to 255041.32
Cloud Engineer,144752.07 to 151239.67
Software Developer,118801.65 to 125289.26
Engineer,293966.94 to 300454.55
Machine Learning Engineer,53925.62 to 60413.22
Data Management Associate,131776.86 to 138264.46
Data Management Associate,86363.64 to 92851.24
Head of AI,216115.7 to 222603.31
Head of AI,183677.69 to 190165.29
Consultant,157727.27 to 164214.88
Manager,60413.22 to 66900.83
Solutions Architect,105826.45 to 112314.05
Solutions Architect,92851.24 to 99338.84
Manager,73388.43 to 79876.03
Data Product Manager,216115.7 to 222603.31
Data Product Manager,99338.84 to 105826.45
Research Analyst,112314.05 to 118801.65
Research Analyst,73388.43 to 79876.03
Business Intelligence Analyst,60413.22 to 66900.83
Engineer,34462.81 to 40950.41
Data Lead,125289.26 to 131776.86
Quantitative Analyst,131776.86 to 138264.46
Quantitative Analyst,79876.03 to 86363.64
Research Scientist,183677.69 to 190165.29
Site Reliability Engineer,280991.74 to 287479.34
Site Reliability Engineer,151239.67 to 157727.27
AI Engineer,73388.43 to 79876.03
Data Governance,73388.43 to 79876.03
Data Governance,40950.41 to 47438.02
Technical Lead,209628.1 to 216115.7
Technical Lead,131776.86 to 138264.46
Technical Lead,216115.7 to 222603.31
Technical Lead,151239.67 to 157727.27
Research Scientist,242066.12 to 248553.72
Architect,190165.29 to 196652.89
Architect,125289.26 to 131776.86
Solution Architect,196652.89 to 203140.5
Data Specialist,73388.43 to 79876.03
Head of Data,365330.58 to 371818.18
Head of Data,339380.17 to 345867.77
Product Manager,209628.1 to 216115.7
Computer Vision Engineer,157727.27 to 164214.88
Computer Vision Engineer,131776.86 to 138264.46
Product Manager,235578.51 to 242066.12
Machine Learning Engineer,235578.51 to 242066.12
Engineer,235578.51 to 242066.12
Analyst,151239.67 to 157727.27
Software Engineer,66900.83 to 73388.43
Engineer,15000.0 to 21487.6
Data Infrastructure Engineer,183677.69 to 190165.29
Data Infrastructure Engineer,125289.26 to 131776.86
QA Engineer,261528.93 to 268016.53
QA Engineer,138264.46 to 144752.07
Systems Engineer,306942.15 to 313429.75
Principal Researcher,293966.94 to 300454.55
Principal Researcher,131776.86 to 138264.46
Data Engineer,268016.53 to 274504.13
Product Manager,92851.24 to 99338.84
Member of Technical Staff,313429.75 to 319917.36
Member of Technical Staff,131776.86 to 138264.46
Software Engineer,53925.62 to 60413.22
Postdoctoral Researcher,170702.48 to 177190.08
Consultant,151239.67 to 157727.27
Consultant,125289.26 to 131776.86
Architect,164214.88 to 170702.48
Computational Scientist,216115.7 to 222603.31
Computational Scientist,138264.46 to 144752.07
Data Management Analyst,196652.89 to 203140.5
Data Management Analyst,105826.45 to 112314.05
Data Management Specialist,60413.22 to 66900.83
Data Management Specialist,34462.81 to 40950.41
Data Analytics Manager,125289.26 to 131776.86
Data Analytics Manager,66900.83 to 73388.43
DevOps Engineer,164214.88 to 170702.48
DevOps Engineer,99338.84 to 105826.45
BI Developer,164214.88 to 170702.48
BI Developer,86363.64 to 92851.24
Business Intelligence Developer,177190.08 to 183677.69
Statistician,248553.72 to 255041.32
Data Scientist,222603.31 to 229090.91
BI Engineer,157727.27 to 164214.88
BI Engineer,112314.05 to 118801.65
Software Engineer,300454.55 to 306942.15
Software Developer,99338.84 to 105826.45
Solutions Engineer,105826.45 to 112314.05
Data Management Specialist,86363.64 to 92851.24
Data Management Specialist,66900.83 to 73388.43
Analytics Engineer,164214.88 to 170702.48
Analytics Engineer,105826.45 to 112314.05
Data Engineer,319917.36 to 326404.96
Data Visualization Specialist,144752.07 to 151239.67
Data Visualization Specialist,118801.65 to 125289.26
Data Architect,177190.08 to 183677.69
Data Architect,151239.67 to 157727.27
Research Engineer,306942.15 to 313429.75
Solution Architect,151239.67 to 157727.27
Solution Architect,86363.64 to 92851.24
Data Quality Analyst,53925.62 to 60413.22
Data Quality Analyst,47438.02 to 53925.62
DevOps Engineer,177190.08 to 183677.69
Platform Engineer,164214.88 to 170702.48
Platform Engineer,118801.65 to 125289.26
DevOps Engineer,131776.86 to 138264.46
Data Engineer,209628.1 to 216115.7
Solution Architect,177190.08 to 183677.69
Solution Architect,125289.26 to 131776.86
AI Engineer,293966.94 to 300454.55
AI Engineer,138264.46 to 144752.07
AI Engineer,203140.5 to 209628.1
AI Engineer,118801.65 to 125289.26
Data Analyst,209628.1 to 216115.7
Consultant,34462.81 to 40950.41
Data Governance Analyst,79876.03 to 86363.64
Analyst,40950.41 to 47438.02
Analyst,15000.0 to 21487.6
Data Reporting Analyst,47438.02 to 53925.62
Data Reporting Analyst,40950.41 to 47438.02
Encounter Data Management Professional,79876.03 to 86363.64
Encounter Data Management Professional,53925.62 to 60413.22
Business Analyst,157727.27 to 164214.88
Business Analyst,92851.24 to 99338.84
Data Quality Lead,183677.69 to 190165.29
Data Quality Lead,164214.88 to 170702.48
Manager,261528.93 to 268016.53
Platform Engineer,86363.64 to 92851.24
Research Scientist,164214.88 to 170702.48
Research Scientist,105826.45 to 112314.05
Solutions Architect,248553.72 to 255041.32
Product Manager,105826.45 to 112314.05
AI Developer,190165.29 to 196652.89
AI Developer,105826.45 to 112314.05
Engineering Manager,170702.48 to 177190.08
Solutions Architect,280991.74 to 287479.34
Data Operations Engineer,196652.89 to 203140.5
Data Operations Engineer,144752.07 to 151239.67
Software Architect,229090.91 to 235578.51
Software Architect,138264.46 to 144752.07
Architect,209628.1 to 216115.7
Product Manager,280991.74 to 287479.34
Full Stack Developer,73388.43 to 79876.03
Manager,66900.83 to 73388.43
Data Platform Engineer,222603.31 to 229090.91
Data Platform Engineer,177190.08 to 183677.69
Research Scientist,255041.32 to 261528.93
Research Scientist,216115.7 to 222603.31
Research Engineer,255041.32 to 261528.93
Research Engineer,183677.69 to 190165.29
Research Engineer,196652.89 to 203140.5
Software Engineer,462644.63 to 469132.23
Manager,306942.15 to 313429.75
Member of Technical Staff,345867.77 to 352355.37
Member of Technical Staff,235578.51 to 242066.12
AI Scientist,449669.42 to 456157.02
AI Scientist,177190.08 to 183677.69
Software Development Engineer,255041.32 to 261528.93
Software Development Engineer,151239.67 to 157727.27
Technical Lead,170702.48 to 177190.08
Technical Lead,157727.27 to 164214.88
Associate,190165.29 to 196652.89
Python Developer,66900.83 to 73388.43
AI Engineer,144752.07 to 151239.67
AI Engineer,105826.45 to 112314.05
AI Engineer,268016.53 to 274504.13
AI Engineer,222603.31 to 229090.91
Data Architect,170702.48 to 177190.08
Product Manager,384793.39 to 391280.99
Platform Engineer,255041.32 to 261528.93
Data Product Manager,112314.05 to 118801.65
Data Product Owner,27975.21 to 34462.81
Software Engineer,313429.75 to 319917.36
Engineering Manager,164214.88 to 170702.48
Engineer,546983.47 to 553471.07
Software Engineer,378305.79 to 384793.39
Engineer,242066.12 to 248553.72
Analyst,255041.32 to 261528.93
Manager,293966.94 to 300454.55
Product Analyst,196652.89 to 203140.5
Product Analyst,131776.86 to 138264.46
Manager,339380.17 to 345867.77
Business Intelligence Engineer,99338.84 to 105826.45
Product Manager,86363.64 to 92851.24
MLOps Engineer,157727.27 to 164214.88
MLOps Engineer,118801.65 to 125289.26
Data Visualization Expert,190165.29 to 196652.89
Data Visualization Expert,53925.62 to 60413.22
Developer,170702.48 to 177190.08
Developer,157727.27 to 164214.88
Developer,40950.41 to 47438.02
Developer,183677.69 to 190165.29
Data Analyst,27975.21 to 34462.81
Platform Engineer,125289.26 to 131776.86
Developer,112314.05 to 118801.65
Developer,27975.21 to 34462.81
Systems Engineer,235578.51 to 242066.12
Systems Engineer,164214.88 to 170702.48
Engineer,352355.37 to 358842.98
Developer,34462.81 to 40950.41
Product Manager,125289.26 to 131776.86
Data Governance Analyst,170702.48 to 177190.08
Data Governance,60413.22 to 66900.83
Data Integrity Specialist,53925.62 to 60413.22
Data Integrity Specialist,34462.81 to 40950.41
Power BI Expert,99338.84 to 105826.45
Power BI Expert,60413.22 to 66900.83
Power BI Expert,157727.27 to 164214.88
Power BI Expert,92851.24 to 99338.84
Power BI Expert,66900.83 to 73388.43
Power BI Expert,40950.41 to 47438.02
Data Specialist,92851.24 to 99338.84
Member of Technical Staff,190165.29 to 196652.89
Member of Technical Staff,164214.88 to 170702.48
Research Assistant,99338.84 to 105826.45
Research Assistant,40950.41 to 47438.02
Machine Learning Architect,423719.01 to 430206.61
Machine Learning Architect,268016.53 to 274504.13
Machine Learning Scientist,255041.32 to 261528.93
Machine Learning Scientist,183677.69 to 190165.29
Consultant,170702.48 to 177190.08
Associate,40950.41 to 47438.02
Enterprise Account Executive,73388.43 to 79876.03
Enterprise Account Executive,60413.22 to 66900.83
Postdoctoral Researcher,105826.45 to 112314.05
Postdoctoral Researcher,66900.83 to 73388.43
Data and Reporting Professional,99338.84 to 105826.45
Data and Reporting Professional,73388.43 to 79876.03
Data Governance,209628.1 to 216115.7
Data Governance,138264.46 to 144752.07
Data Governance,99338.84 to 105826.45
Research Scientist,79876.03 to 86363.64
Research Scientist,40950.41 to 47438.02
Quantitative Analyst,248553.72 to 255041.32
Quantitative Analyst,196652.89 to 203140.5
Research Scientist,92851.24 to 99338.84
Software Developer,66900.83 to 73388.43
Data Product Owner,170702.48 to 177190.08
Data Product Owner,112314.05 to 118801.65
Engineer,326404.96 to 332892.56
Data Architect,190165.29 to 196652.89
Data Architect,79876.03 to 86363.64
Machine Learning Engineer,209628.1 to 216115.7
Research Scientist,157727.27 to 164214.88
System Engineer,209628.1 to 216115.7
System Engineer,144752.07 to 151239.67
Consultant,118801.65 to 125289.26
Consultant,53925.62 to 60413.22
Head of Data,624834.71 to 631322.31
Head of Data,21487.6 to 27975.21
Member of Technical Staff,255041.32 to 261528.93
Member of Technical Staff,144752.07 to 151239.67
Data Scientist,34462.81 to 40950.41
Decision Scientist,190165.29 to 196652.89
Decision Scientist,99338.84 to 105826.45
BI Engineer,79876.03 to 86363.64
Business Intelligence Developer,60413.22 to 66900.83
Machine Learning Scientist,131776.86 to 138264.46
Bioinformatics Scientist,144752.07 to 151239.67
Bioinformatics Scientist,86363.64 to 92851.24
Product Manager,371818.18 to 378305.79
Product Manager,274504.13 to 280991.74
Software Engineer,715661.16 to 722148.76
Decision Scientist,222603.31 to 229090.91
Decision Scientist,183677.69 to 190165.29
Product Manager,229090.91 to 235578.51
Data Scientist,306942.15 to 313429.75
Machine Learning Scientist,748099.17 to 754586.78
Machine Learning Engineer,748099.17 to 754586.78
Data Infrastructure Engineer,274504.13 to 280991.74
Data Infrastructure Engineer,144752.07 to 151239.67
Lead Engineer,268016.53 to 274504.13
Lead Engineer,177190.08 to 183677.69
Architect,274504.13 to 280991.74
Architect,79876.03 to 86363.64
Consultant,79876.03 to 86363.64
Data Platform Engineer,190165.29 to 196652.89
Data Platform Engineer,138264.46 to 144752.07
DevOps Engineer,79876.03 to 86363.64
Software Engineer,345867.77 to 352355.37
Software Development Engineer,203140.5 to 209628.1
Engineer,300454.55 to 306942.15
Software Development Engineer,53925.62 to 60413.22
Software Development Engineer,34462.81 to 40950.41
Business Analyst,105826.45 to 112314.05
Platform Engineer,203140.5 to 209628.1
Solutions Architect,300454.55 to 306942.15
Member of Technical Staff,157727.27 to 164214.88
Member of Technical Staff,73388.43 to 79876.03
Data Governance,131776.86 to 138264.46
Data Governance,86363.64 to 92851.24
Machine Learning Architect,164214.88 to 170702.48
Machine Learning Architect,112314.05 to 118801.65
Research Scientist,339380.17 to 345867.77
Data Engineer,352355.37 to 358842.98
Data Visualization Specialist,73388.43 to 79876.03
Data Visualization Specialist,60413.22 to 66900.83
