"Business Analyst","121440.68 - 125875.71"
"Business Analyst","77090.4 - 81525.42"
"Data Scientist","289971.75 - 294406.78"
"Applied Scientist","205706.21 - 210141.24"
"Applied Scientist","108135.59 - 112570.62"
"Data Integration Analyst","81525.42 - 85960.45"
"Data Integration Analyst","68220.34 - 72655.37"
"Machine Learning Engineer","161355.93 - 165790.96"
"Software Engineer","192401.13 - 196836.16"
"Engineering Manager","378672.32 - 383107.34"
"Data Engineer","201271.19 - 205706.21"
"Machine Learning Engineer","59350.28 - 63785.31"
"Data Analytics Consultant","77090.4 - 81525.42"
"Data Analytics Consultant","59350.28 - 63785.31"
"Software Engineer","272231.64 - 276666.67"
"Engineering Manager","307711.86 - 312146.89"
"Software Engineer","383107.34 - 387542.37"
"Business Analyst","103700.56 - 108135.59"
"Business Analyst","37175.14 - 41610.17"
"Architect","298841.81 - 303276.84"
"Architect","205706.21 - 210141.24"
"Engineer","161355.93 - 165790.96"
"Lead Analyst","170225.99 - 174661.02"
"Lead Analyst","112570.62 - 117005.65"
"Software Developer","50480.23 - 54915.25"
"Software Developer","37175.14 - 41610.17"
"Software Developer","46045.2 - 50480.23"
"AI Engineer","210141.24 - 214576.27"
"AI Engineer","112570.62 - 117005.65"
"Data Scientist","236751.41 - 241186.44"
"Product Manager","205706.21 - 210141.24"
"BI Developer","90395.48 - 94830.51"
"BI Developer","81525.42 - 85960.45"
"Business Intelligence Engineer","161355.93 - 165790.96"
"Business Intelligence Engineer","72655.37 - 77090.4"
"Data Engineer","307711.86 - 312146.89"
"Data Engineer","347627.12 - 352062.15"
"Analytics Engineer","174661.02 - 179096.05"
"Data Scientist","298841.81 - 303276.84"
"Engineer","148050.85 - 152485.88"
"Machine Learning Engineer","179096.05 - 183531.07"
"Machine Learning Engineer","46045.2 - 50480.23"
"Machine Learning Engineer","298841.81 - 303276.84"
"AI Engineer","232316.38 - 236751.41"
"Analyst","165790.96 - 170225.99"
"Analyst","161355.93 - 165790.96"
"Engineer","201271.19 - 205706.21"
"Engineering Manager","321016.95 - 325451.98"
"Consultant","156920.9 - 161355.93"
"Consultant","125875.71 - 130310.73"
"Architect","156920.9 - 161355.93"
"Architect","125875.71 - 130310.73"
"Product Manager","183531.07 - 187966.1"
"Product Manager","156920.9 - 161355.93"
"Software Engineer","117005.65 - 121440.68"
"Research Associate","99265.54 - 103700.56"
"Research Associate","85960.45 - 90395.48"
"Developer","125875.71 - 130310.73"
"Developer","85960.45 - 90395.48"
"Software Engineer","214576.27 - 219011.3"
"Product Manager","161355.93 - 165790.96"
"Engineer","285536.72 - 289971.75"
"Engineer","245621.47 - 250056.5"
"Engineer","152485.88 - 156920.9"
"AI Engineer","125875.71 - 130310.73"
"AI Engineer","90395.48 - 94830.51"
"Machine Learning Engineer","258926.55 - 263361.58"
"AI Architect","112570.62 - 117005.65"
"AI Architect","90395.48 - 94830.51"
"Data Scientist","307711.86 - 312146.89"
"Platform Engineer","281101.69 - 285536.72"
"Platform Engineer","232316.38 - 236751.41"
"MLOps Engineer","223446.33 - 227881.36"
"MLOps Engineer","139180.79 - 143615.82"
"MLOps Engineer","179096.05 - 183531.07"
"MLOps Engineer","108135.59 - 112570.62"
"Manager","462937.85 - 467372.88"
"Manager","307711.86 - 312146.89"
"Engineering Manager","462937.85 - 467372.88"
"Research Engineer","245621.47 - 250056.5"
"Research Engineer","156920.9 - 161355.93"
"Engineer","383107.34 - 387542.37"
"Engineer","223446.33 - 227881.36"
"Data Developer","90395.48 - 94830.51"
"Associate","90395.48 - 94830.51"
"Associate","59350.28 - 63785.31"
"Associate","112570.62 - 117005.65"
"Associate","72655.37 - 77090.4"
"Machine Learning Researcher","263361.58 - 267796.61"
"Machine Learning Researcher","139180.79 - 143615.82"
"Data Engineer","139180.79 - 143615.82"
"Data Engineer","68220.34 - 72655.37"
"Data Engineer","32740.11 - 37175.14"
"Data Engineer","19435.03 - 23870.06"
"Data Manager","192401.13 - 196836.16"
"Data Manager","121440.68 - 125875.71"
"Data Manager","108135.59 - 112570.62"
"Data Manager","81525.42 - 85960.45"
"Engineering Manager","281101.69 - 285536.72"
"Engineering Manager","187966.1 - 192401.13"
"Data Lead","232316.38 - 236751.41"
"Data Lead","152485.88 - 156920.9"
"Data Quality Analyst","77090.4 - 81525.42"
"Data Quality Analyst","46045.2 - 50480.23"
"Data Scientist","32740.11 - 37175.14"
"Data Scientist","201271.19 - 205706.21"
"Principal Researcher","312146.89 - 316581.92"
"Principal Researcher","161355.93 - 165790.96"
"AI Engineer","250056.5 - 254491.53"
"AI Engineer","117005.65 - 121440.68"
"Business Intelligence Engineer","103700.56 - 108135.59"
"AI Developer","338757.06 - 343192.09"
"AI Developer","210141.24 - 214576.27"
"Postdoctoral Fellow","81525.42 - 85960.45"
"Postdoctoral Fellow","68220.34 - 72655.37"
"Research Engineer","219011.3 - 223446.33"
"Research Engineer","148050.85 - 152485.88"
"QA Engineer","219011.3 - 223446.33"
"QA Engineer","103700.56 - 108135.59"
"QA Engineer","170225.99 - 174661.02"
"QA Engineer","90395.48 - 94830.51"
"Principal Researcher","289971.75 - 294406.78"
"Principal Researcher","134745.76 - 139180.79"
"Architect","312146.89 - 316581.92"
"Architect","161355.93 - 165790.96"
"Manager","289971.75 - 294406.78"
"Research Assistant","50480.23 - 54915.25"
"Research Assistant","41610.17 - 46045.2"
"Platform Engineer","179096.05 - 183531.07"
"Platform Engineer","134745.76 - 139180.79"
"DevOps Engineer","148050.85 - 152485.88"
"Solution Architect","267796.61 - 272231.64"
"Solution Architect","165790.96 - 170225.99"
"Solution Architect","90395.48 - 94830.51"
"Analytics Engineer","276666.67 - 281101.69"
"AI Researcher","161355.93 - 165790.96"
"AI Researcher","117005.65 - 121440.68"
"Business Intelligence Engineer","90395.48 - 94830.51"
"Business Intelligence Engineer","63785.31 - 68220.34"
"Data Governance","156920.9 - 161355.93"
"Data Visualization Engineer","90395.48 - 94830.51"
"Data Visualization Engineer","63785.31 - 68220.34"
"Head of Data","85960.45 - 90395.48"
"Statistician","205706.21 - 210141.24"
"Statistician","125875.71 - 130310.73"
"Research Engineer","46045.2 - 50480.23"
"Risk Analyst","161355.93 - 165790.96"
"Risk Analyst","94830.51 - 99265.54"
"Engineer","263361.58 - 267796.61"
"Software Engineer","90395.48 - 94830.51"
"Manager","130310.73 - 134745.76"
"Decision Scientist","170225.99 - 174661.02"
"Decision Scientist","85960.45 - 90395.48"
"Consultant","130310.73 - 134745.76"
"Consultant","68220.34 - 72655.37"
"Data Manager","143615.82 - 148050.85"
"Data Manager","68220.34 - 72655.37"
"Data Manager","59350.28 - 63785.31"
"Data Manager","50480.23 - 54915.25"
"Data Manager","41610.17 - 46045.2"
"Business Analyst","94830.51 - 99265.54"
"Engineer","81525.42 - 85960.45"
"Software Development Engineer","285536.72 - 289971.75"
"Architect","467372.88 - 471807.91"
"Architect","267796.61 - 272231.64"
"Associate","192401.13 - 196836.16"
"Associate","152485.88 - 156920.9"
"Consultant","152485.88 - 156920.9"
"Consultant","63785.31 - 68220.34"
"Architect","152485.88 - 156920.9"
"Architect","112570.62 - 117005.65"
"Machine Learning Scientist","174661.02 - 179096.05"
"Machine Learning Scientist","72655.37 - 77090.4"
"Machine Learning Engineer","196836.16 - 201271.19"
"Applied Scientist","196836.16 - 201271.19"
"Applied Scientist","152485.88 - 156920.9"
"Software Engineer","285536.72 - 289971.75"
"Developer","170225.99 - 174661.02"
"Developer","72655.37 - 77090.4"
"Engineer","258926.55 - 263361.58"
"Platform Engineer","139180.79 - 143615.82"
"Platform Engineer","94830.51 - 99265.54"
"Data Architect","165790.96 - 170225.99"
"Data Lead","170225.99 - 174661.02"
"Data Lead","112570.62 - 117005.65"
"Data Governance Specialist","130310.73 - 134745.76"
"Data Governance Specialist","94830.51 - 99265.54"
"Machine Learning Engineer","201271.19 - 205706.21"
"Business Intelligence Developer","99265.54 - 103700.56"
"Business Intelligence Developer","85960.45 - 90395.48"
"Business Intelligence Developer","139180.79 - 143615.82"
"Business Intelligence Developer","54915.25 - 59350.28"
"Data Operations Engineer","134745.76 - 139180.79"
"Data Operations Engineer","94830.51 - 99265.54"
"Data Scientist","312146.89 - 316581.92"
"Computational Biologist","125875.71 - 130310.73"
"Computational Biologist","117005.65 - 121440.68"
"Data Analytics Manager","165790.96 - 170225.99"
"Data Analytics Manager","94830.51 - 99265.54"
"Machine Learning Engineer","134745.76 - 139180.79"
"Machine Learning Engineer","321016.95 - 325451.98"
"Research Engineer","250056.5 - 254491.53"
"Research Engineer","179096.05 - 183531.07"
"Research Engineer","165790.96 - 170225.99"
"Data Architect","258926.55 - 263361.58"
"Research Associate","59350.28 - 63785.31"
"Research Associate","50480.23 - 54915.25"
"Data Manager","28305.08 - 32740.11"
"Power BI Developer","134745.76 - 139180.79"
"Power BI Developer","94830.51 - 99265.54"
"Analytics Engineer","250056.5 - 254491.53"
"Research Engineer","227881.36 - 232316.38"
"Research Engineer","117005.65 - 121440.68"
"Tech Lead","196836.16 - 201271.19"
"Tech Lead","187966.1 - 192401.13"
"Developer","112570.62 - 117005.65"
"Developer","94830.51 - 99265.54"
"Software Engineer","68220.34 - 72655.37"
"Software Engineer","54915.25 - 59350.28"
"Engineering Manager","312146.89 - 316581.92"
"Engineering Manager","161355.93 - 165790.96"
"Algorithm Developer","187966.1 - 192401.13"
"Algorithm Developer","156920.9 - 161355.93"
"Systems Engineer","121440.68 - 125875.71"
"Systems Engineer","81525.42 - 85960.45"
"Cloud Engineer","183531.07 - 187966.1"
"Cloud Engineer","121440.68 - 125875.71"
"Data Specialist","121440.68 - 125875.71"
"Data Specialist","90395.48 - 94830.51"
"Data Manager","130310.73 - 134745.76"
"Data Manager","94830.51 - 99265.54"
"Machine Learning Researcher","81525.42 - 85960.45"
"Machine Learning Researcher","32740.11 - 37175.14"
"Associate","54915.25 - 59350.28"
"Associate","37175.14 - 41610.17"
"Research Scientist","117005.65 - 121440.68"
"Manager","281101.69 - 285536.72"
"Manager","54915.25 - 59350.28"
"Analytics Engineer","205706.21 - 210141.24"
"Consultant","46045.2 - 50480.23"
"Consultant","37175.14 - 41610.17"
"Systems Engineer","338757.06 - 343192.09"
"Systems Engineer","179096.05 - 183531.07"
"AI Developer","46045.2 - 50480.23"
"AI Developer","37175.14 - 41610.17"
"AI Developer","68220.34 - 72655.37"
"AI Developer","54915.25 - 59350.28"
"Manager","250056.5 - 254491.53"
"Data Governance","214576.27 - 219011.3"
"Data Governance","143615.82 - 148050.85"
"Data Governance","77090.4 - 81525.42"
"Data Governance Lead","263361.58 - 267796.61"
"Data Governance Lead","201271.19 - 205706.21"
"Consultant","59350.28 - 63785.31"
"Engineer","418587.57 - 423022.6"
"Architect","418587.57 - 423022.6"
"Engineer","272231.64 - 276666.67"
"Product Manager","250056.5 - 254491.53"
"Architect","223446.33 - 227881.36"
"Architect","148050.85 - 152485.88"
"Engineer","303276.84 - 307711.86"
"Manager","81525.42 - 85960.45"
"Data Scientist","258926.55 - 263361.58"
"Data Engineer","232316.38 - 236751.41"
"Data Analytics Consultant","99265.54 - 103700.56"
"Data Analytics Consultant","41610.17 - 46045.2"
"Manager","59350.28 - 63785.31"
"Data Governance","165790.96 - 170225.99"
"Data Governance","94830.51 - 99265.54"
"Data Governance","81525.42 - 85960.45"
"Data Management Lead","192401.13 - 196836.16"
"Data Management Lead","130310.73 - 134745.76"
"Engineer","179096.05 - 183531.07"
"Software Development Engineer","258926.55 - 263361.58"
"Software Development Engineer","125875.71 - 130310.73"
"Architect","338757.06 - 343192.09"
"Architect","210141.24 - 214576.27"
"DevOps Engineer","85960.45 - 90395.48"
"Data Scientist","272231.64 - 276666.67"
"Data Scientist","227881.36 - 232316.38"
"Engineer","63785.31 - 68220.34"
"Data Analytics Specialist","165790.96 - 170225.99"
"Data Analytics Specialist","81525.42 - 85960.45"
"Data Strategy Lead","276666.67 - 281101.69"
"Data Strategy Lead","143615.82 - 148050.85"
"Software Engineer","63785.31 - 68220.34"
"Data Manager","103700.56 - 108135.59"
"Data Manager","63785.31 - 68220.34"
"Manager","170225.99 - 174661.02"
"Business Intelligence","68220.34 - 72655.37"
"Applied Scientist","210141.24 - 214576.27"
"Applied Scientist","125875.71 - 130310.73"
"Research Scientist","210141.24 - 214576.27"
"Engineer","250056.5 - 254491.53"
"Machine Learning Scientist","187966.1 - 192401.13"
"Machine Learning Scientist","117005.65 - 121440.68"
"Manager","347627.12 - 352062.15"
"Manager","232316.38 - 236751.41"
"Solutions Architect","254491.53 - 258926.55"
"Solutions Architect","165790.96 - 170225.99"
"Engineer","298841.81 - 303276.84"
"Data Scientist","383107.34 - 387542.37"
"Data Scientist","241186.44 - 245621.47"
"Data Product Manager","156920.9 - 161355.93"
"Data Product Manager","117005.65 - 121440.68"
"Data Analyst","214576.27 - 219011.3"
"Data Governance","170225.99 - 174661.02"
"Data Governance","134745.76 - 139180.79"
"Analytics Engineer","72655.37 - 77090.4"
"Analytics Engineer","41610.17 - 46045.2"
"Business Intelligence Engineer","94830.51 - 99265.54"
"Data Engineer","241186.44 - 245621.47"
"Business Analyst","112570.62 - 117005.65"
"Business Analyst","85960.45 - 90395.48"
"Analytics Specialist","81525.42 - 85960.45"
"Analytics Specialist","59350.28 - 63785.31"
"Research Engineer","174661.02 - 179096.05"
"Software Engineer","321016.95 - 325451.98"
"Systems Engineer","263361.58 - 267796.61"
"Systems Engineer","130310.73 - 134745.76"
"Enterprise Account Executive","347627.12 - 352062.15"
"Enterprise Account Executive","179096.05 - 183531.07"
"Associate","130310.73 - 134745.76"
"Associate","125875.71 - 130310.73"
"Analytics Lead","143615.82 - 148050.85"
"Analytics Lead","103700.56 - 108135.59"
"Software Engineer","329887.01 - 334322.03"
"Product Manager","165790.96 - 170225.99"
"Product Manager","125875.71 - 130310.73"
"Research Scientist","205706.21 - 210141.24"
"Research Scientist","143615.82 - 148050.85"
"Machine Learning Engineer","50480.23 - 54915.25"
"Research Engineer","312146.89 - 316581.92"
"Analytics Engineer","121440.68 - 125875.71"
"AI Developer","165790.96 - 170225.99"
"AI Developer","152485.88 - 156920.9"
"Data Analytics Developer","121440.68 - 125875.71"
"Data Analytics Developer","90395.48 - 94830.51"
"Applied Scientist","250056.5 - 254491.53"
"Applied Scientist","117005.65 - 121440.68"
"AI Architect","165790.96 - 170225.99"
"AI Architect","152485.88 - 156920.9"
"Data Infrastructure Engineer","289971.75 - 294406.78"
"Data Infrastructure Engineer","134745.76 - 139180.79"
"Research Scientist","170225.99 - 174661.02"
"Research Scientist","112570.62 - 117005.65"
"Software Engineer","46045.2 - 50480.23"
"Full Stack Developer","174661.02 - 179096.05"
"Full Stack Developer","108135.59 - 112570.62"
"DevOps Engineer","312146.89 - 316581.92"
"DevOps Engineer","174661.02 - 179096.05"
"Data Architect","276666.67 - 281101.69"
"Data Architect","134745.76 - 139180.79"
"Consultant","121440.68 - 125875.71"
"BI Engineer","134745.76 - 139180.79"
"BI Engineer","99265.54 - 103700.56"
"Research Scientist","94830.51 - 99265.54"
"Software Developer","183531.07 - 187966.1"
"Software Developer","117005.65 - 121440.68"
"Software Developer","85960.45 - 90395.48"
"Systems Engineer","196836.16 - 201271.19"
"Systems Engineer","117005.65 - 121440.68"
"Product Manager","285536.72 - 289971.75"
"Engineer","338757.06 - 343192.09"
"Architect","272231.64 - 276666.67"
"Architect","143615.82 - 148050.85"
"Manager","338757.06 - 343192.09"
"Associate","205706.21 - 210141.24"
"Data Reporting Analyst","117005.65 - 121440.68"
"Data Reporting Analyst","81525.42 - 85960.45"
"Data Analyst","196836.16 - 201271.19"
"Associate","77090.4 - 81525.42"
"Associate","210141.24 - 214576.27"
"Engineer","427457.63 - 431892.66"
"Developer","99265.54 - 103700.56"
"Developer","77090.4 - 81525.42"
"Research Analyst","108135.59 - 112570.62"
"Research Analyst","81525.42 - 85960.45"
"Research Assistant","46045.2 - 50480.23"
"Research Assistant","37175.14 - 41610.17"
"Data Architect","174661.02 - 179096.05"
"Analyst","219011.3 - 223446.33"
"Data Analyst","183531.07 - 187966.1"
"Data Specialist","37175.14 - 41610.17"
"Data Specialist","28305.08 - 32740.11"
"Engineering Manager","289971.75 - 294406.78"
"Engineering Manager","223446.33 - 227881.36"
"Data Architect","170225.99 - 174661.02"
"Data Architect","143615.82 - 148050.85"
"Data Manager","77090.4 - 81525.42"
"Data Modeler","272231.64 - 276666.67"
"Data Modeler","156920.9 - 161355.93"
"Software Developer","99265.54 - 103700.56"
"Software Developer","54915.25 - 59350.28"
"Business Intelligence","41610.17 - 46045.2"
"Business Intelligence","37175.14 - 41610.17"
"AI Developer","272231.64 - 276666.67"
"AI Developer","183531.07 - 187966.1"
"Manager","334322.03 - 338757.06"
"Solutions Architect","192401.13 - 196836.16"
"Solutions Architect","85960.45 - 90395.48"
"Data Operations Manager","360932.2 - 365367.23"
"Data Operations Manager","219011.3 - 223446.33"
"Machine Learning Engineer","423022.6 - 427457.63"
"Machine Learning Engineer","338757.06 - 343192.09"
"Machine Learning Scientist","121440.68 - 125875.71"
"Machine Learning Engineer","289971.75 - 294406.78"
"Research Engineer","236751.41 - 241186.44"
"Research Engineer","161355.93 - 165790.96"
"Data Engineer","130310.73 - 134745.76"
"Data Scientist","294406.78 - 298841.81"
"Data Scientist","254491.53 - 258926.55"
"Research Engineer","436327.68 - 440762.71"
"Research Engineer","294406.78 - 298841.81"
"Engineer","241186.44 - 245621.47"
"Associate","303276.84 - 307711.86"
"Associate","148050.85 - 152485.88"
